EmployeeID,Attrition_binary,Age,JobSatisfaction,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,MaritalStatus,NumCompaniesWorked,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department,MonthlyIncome,PercentSalaryHike,children,Manager_relation_satisfaction
1136,0,32,2,1,Marketing,3,Male,36,3,Married,0,3,4,3,2,3,2,1,2,Sales,4078,13,1,1
1137,0,39,3,2,Life Sciences,3,Male,71,3,Married,3,4,13,2,3,6,4,0,5,Research & Development,10920,21,1,2
1138,0,25,3,1,Life Sciences,1,Male,93,4,Married,2,3,6,3,2,3,2,1,2,Sales,6232,11,0,2
1139,0,52,3,2,Medical,4,Female,59,4,Married,2,3,24,3,2,5,3,0,2,Research & Development,13247,11,0,2
1140,0,27,4,3,Marketing,4,Female,98,2,Married,1,3,6,3,3,6,2,4,4,Sales,5769,11,1,4
1141,0,42,1,3,Human Resources,3,Female,31,3,Married,0,3,21,5,3,20,7,0,9,Human Resources,16799,14,1,3
1142,0,52,1,4,Other,3,Female,54,3,Married,9,3,12,2,1,5,4,0,4,Research & Development,2950,13,2,3
1143,0,25,4,3,Technical Degree,1,Male,81,3,Married,4,3,7,2,2,3,2,0,2,Research & Development,3229,11,0,2
1144,0,58,1,3,Medical,4,Female,76,3,Married,3,4,32,3,3,9,8,1,5,Research & Development,19701,21,0,3
1145,0,55,4,4,Medical,2,Male,81,4,Divorced,2,3,31,4,4,7,7,0,0,Research & Development,14732,13,1,4
1146,0,30,1,4,Marketing,4,Female,73,3,Divorced,7,3,8,3,3,3,2,0,2,Sales,4779,14,1,2
1147,0,34,1,4,Other,4,Male,91,3,Divorced,5,3,10,2,3,4,3,1,3,Research & Development,2996,14,0,3
1148,0,27,1,1,Life Sciences,2,Male,91,3,Married,0,3,6,3,4,5,0,1,4,Research & Development,2099,14,1,2
1149,0,36,1,4,Marketing,3,Female,98,2,Married,4,3,11,3,2,3,2,0,2,Sales,5647,13,0,1
1150,0,47,4,3,Technical Degree,1,Male,74,3,Married,7,3,17,2,2,6,5,1,2,Research & Development,3420,12,1,3
1151,1,25,1,2,Life Sciences,1,Male,68,2,Married,3,3,6,2,3,3,2,2,2,Sales,4400,12,0,1
1152,0,56,1,2,Life Sciences,1,Female,90,3,Married,2,4,5,3,4,3,2,1,0,Research & Development,2066,22,0,4
1153,0,47,3,4,Medical,1,Female,82,3,Married,3,3,26,2,4,20,17,5,6,Research & Development,17169,19,1,2
1154,0,24,3,1,Medical,4,Female,42,3,Married,1,3,5,3,3,5,4,0,3,Sales,4162,12,1,3
1155,0,32,4,5,Marketing,4,Male,97,3,Married,4,3,7,3,2,4,3,0,3,Sales,9204,12,1,3
1156,0,34,2,3,Life Sciences,4,Female,86,2,Married,5,3,7,2,2,5,4,0,2,Research & Development,3294,17,2,1
1157,0,41,3,5,Medical,2,Male,90,4,Married,2,3,7,5,2,4,2,0,3,Research & Development,2127,12,1,1
1158,0,40,3,4,Other,3,Male,81,3,Divorced,3,3,11,2,4,8,7,0,7,Research & Development,3975,11,0,3
1159,0,31,4,2,Life Sciences,1,Male,31,3,Divorced,1,3,13,5,3,13,7,9,9,Sales,10793,18,2,1
1160,1,46,4,3,Marketing,1,Male,52,3,Divorced,4,3,28,1,4,7,7,4,3,Sales,10096,11,1,1
1161,0,45,1,3,Medical,2,Male,95,1,Divorced,2,3,24,2,3,7,7,0,7,Research & Development,10851,18,0,2
1162,1,31,4,3,Life Sciences,2,Male,94,3,Married,6,3,7,2,1,2,2,2,2,Research & Development,3722,13,2,3
1163,0,45,4,3,Technical Degree,2,Male,55,3,Married,4,3,10,4,4,3,1,1,2,Research & Development,9380,18,0,4
1164,0,48,1,3,Marketing,3,Male,96,3,Divorced,4,3,15,3,3,2,2,2,2,Sales,5486,11,2,1
1165,1,34,3,4,Technical Degree,1,Female,52,3,Married,1,3,2,0,3,2,2,2,2,Human Resources,2742,15,1,4
1166,0,40,2,1,Medical,4,Male,55,2,Divorced,2,3,16,5,3,9,8,4,8,Research & Development,13757,11,0,3
1167,0,49,3,4,Technical Degree,1,Male,96,3,Married,2,3,20,0,2,3,2,1,2,Research & Development,6651,14,1,2
1168,0,40,3,3,Medical,3,Male,68,3,Divorced,2,3,8,3,4,3,1,1,2,Research & Development,2345,14,2,3
1169,0,33,1,3,Medical,4,Male,54,3,Married,0,3,5,2,3,4,3,0,3,Sales,4373,14,1,1
1170,0,30,3,1,Life Sciences,4,Male,96,3,Married,8,3,4,2,2,2,1,2,2,Sales,5301,15,1,3
1171,0,44,3,5,Marketing,1,Female,79,3,Married,7,3,11,4,2,1,0,0,0,Sales,4768,12,0,3
1172,0,30,3,3,Technical Degree,3,Male,64,3,Divorced,1,3,1,2,2,1,0,0,0,Research & Development,1274,13,1,2
1173,0,57,3,2,Life Sciences,2,Male,93,4,Married,0,4,13,2,2,12,9,2,8,Research & Development,4900,24,1,1
1174,0,49,2,4,Life Sciences,3,Male,35,3,Divorced,3,3,29,3,3,8,7,0,7,Research & Development,10466,14,0,2
1175,0,34,1,3,Medical,2,Male,71,3,Divorced,7,3,16,3,2,14,8,6,9,Research & Development,17007,14,0,4
1176,1,28,3,3,Technical Degree,1,Male,92,3,Married,3,3,5,3,4,3,2,1,2,Sales,2909,15,0,4
1177,0,35,3,1,Life Sciences,4,Male,76,3,Married,1,3,1,3,3,1,0,0,0,Sales,2404,13,0,1
1178,0,24,2,2,Life Sciences,4,Female,78,3,Married,1,3,1,2,3,1,0,0,0,Sales,2033,13,0,3
1179,0,29,3,3,Life Sciences,3,Male,77,2,Divorced,1,3,10,3,3,10,7,0,4,Sales,8620,14,0,3
1180,0,30,3,3,Life Sciences,3,Male,46,3,Divorced,0,4,6,3,4,5,3,1,3,Human Resources,2064,21,0,1
1181,0,55,3,4,Life Sciences,4,Male,30,3,Married,0,3,4,2,3,3,2,1,2,Research & Development,4035,16,2,2
1182,0,33,2,4,Medical,1,Female,82,2,Married,8,3,8,5,3,5,4,0,2,Research & Development,3838,11,2,4
1183,0,47,3,3,Medical,3,Female,78,3,Married,3,3,11,4,2,5,4,1,2,Sales,4591,17,0,3
1184,0,28,3,3,Life Sciences,1,Male,72,2,Divorced,1,3,1,2,1,1,0,0,0,Research & Development,1563,14,1,4
1185,0,49,1,2,Medical,3,Female,43,2,Married,4,4,10,3,3,3,2,1,2,Research & Development,4789,25,1,1
1186,0,29,2,1,Life Sciences,4,Female,97,3,Married,0,3,4,3,3,3,2,0,2,Research & Development,3180,13,1,3
1187,0,28,2,1,Life Sciences,3,Male,96,1,Married,1,3,8,2,2,8,6,1,7,Research & Development,6549,14,2,2
1188,0,54,4,4,Medical,2,Female,87,3,Divorced,3,4,26,2,3,14,9,1,12,Research & Development,16032,20,1,1
1189,0,44,1,3,Life Sciences,4,Male,32,3,Married,3,3,24,1,4,20,6,14,17,Research & Development,16328,13,0,3
1190,0,46,2,3,Life Sciences,3,Female,51,3,Married,8,3,23,2,4,13,12,5,1,Sales,16606,12,1,4
1191,0,34,3,3,Technical Degree,4,Male,64,2,Married,1,3,10,3,3,10,9,8,6,Sales,7083,14,2,4
1192,0,34,3,2,Technical Degree,2,Male,55,3,Married,0,4,12,4,3,11,10,5,7,Sales,2308,25,1,2
1193,0,42,2,3,Medical,3,Male,68,2,Married,4,3,4,3,3,1,0,0,0,Research & Development,4841,14,0,2
1194,0,37,4,3,Medical,1,Male,47,3,Married,1,3,10,2,3,10,8,3,7,Research & Development,4285,17,1,1
1195,0,29,1,1,Other,3,Female,39,1,Married,3,3,9,3,3,7,7,0,7,Research & Development,9715,13,1,3
1196,0,45,4,3,Technical Degree,4,Male,97,3,Married,4,4,8,3,3,5,4,0,3,Research & Development,2132,20,1,4
1197,0,42,4,3,Life Sciences,4,Male,40,3,Married,2,3,24,3,1,20,8,13,9,Research & Development,10124,14,0,3
1198,0,40,1,2,Medical,1,Male,47,3,Married,0,3,9,5,4,8,4,7,1,Sales,5473,12,1,4
1199,0,33,3,4,Life Sciences,2,Male,79,3,Married,1,3,15,3,3,15,14,5,7,Research & Development,5207,12,0,2
1200,0,24,1,2,Technical Degree,3,Male,57,2,Divorced,0,3,2,3,3,1,1,0,0,Research & Development,2296,14,1,2
1201,0,40,4,2,Life Sciences,4,Male,72,3,Divorced,3,3,8,2,3,2,2,2,2,Research & Development,4069,18,1,3
1202,0,45,2,4,Technical Degree,1,Male,66,3,Divorced,1,3,10,4,3,10,8,7,7,Research & Development,7441,12,1,1
1203,0,35,3,4,Life Sciences,2,Female,98,2,Married,0,4,6,5,3,5,3,4,2,Sales,2430,23,2,1
1204,0,32,2,2,Life Sciences,4,Female,67,2,Married,3,3,12,2,3,7,1,2,5,Research & Development,5878,12,2,1
1205,0,48,3,4,Life Sciences,3,Female,96,3,Divorced,8,3,18,2,3,8,7,7,7,Sales,6439,14,1,3
1206,0,29,3,3,Life Sciences,3,Male,91,4,Married,6,3,5,2,2,1,0,0,0,Research & Development,2451,18,0,1
1207,0,33,1,4,Life Sciences,1,Male,46,3,Married,2,3,8,6,1,2,2,2,2,Sales,6392,13,0,4
1208,1,30,1,3,Life Sciences,2,Male,64,2,Married,1,3,10,4,3,10,8,6,7,Sales,9714,11,1,4
1209,0,38,3,4,Human Resources,3,Male,71,3,Married,3,3,10,2,3,6,3,1,2,Human Resources,6077,11,2,3
1210,0,30,2,4,Technical Degree,3,Male,33,3,Married,3,3,9,3,3,4,2,1,3,Sales,9250,12,1,2
1211,1,35,1,3,Life Sciences,1,Female,69,3,Divorced,1,3,1,2,3,1,0,0,0,Research & Development,2074,12,0,4
1212,1,53,4,5,Technical Degree,3,Female,78,2,Married,0,3,34,4,3,33,7,1,9,Research & Development,10169,16,1,2
1213,1,38,2,3,Medical,3,Male,81,3,Married,4,3,7,2,3,5,2,1,4,Research & Development,4855,11,0,1
1214,0,32,1,4,Technical Degree,4,Male,62,3,Married,4,3,9,3,2,6,5,1,2,Research & Development,4087,14,1,2
1215,0,48,1,4,Other,3,Female,65,3,Married,8,3,10,3,2,8,2,7,6,Research & Development,2367,12,1,4
1216,0,55,4,5,Marketing,3,Male,60,2,Married,1,4,36,3,3,36,6,2,13,Sales,19586,21,1,3
1217,0,34,4,4,Life Sciences,2,Male,45,3,Married,9,3,9,3,2,2,2,2,1,Research & Development,5484,17,1,2
1218,0,26,4,3,Life Sciences,1,Female,89,3,Married,1,4,1,5,3,1,0,0,0,Research & Development,2061,21,1,1
1219,0,38,2,3,Life Sciences,3,Male,80,3,Married,0,3,10,3,3,9,8,7,7,Sales,9924,11,2,4
1220,0,39,3,3,Medical,4,Male,38,4,Married,2,3,11,3,3,7,6,7,6,Sales,8237,11,0,1
1221,0,29,4,1,Life Sciences,1,Male,87,3,Divorced,1,3,6,0,4,6,4,1,3,Research & Development,8853,19,3,4
1222,0,50,3,3,Marketing,3,Male,59,3,Married,4,3,27,2,3,1,0,0,0,Sales,19331,16,0,3
1223,0,23,3,3,Technical Degree,4,Male,45,4,Married,2,3,4,2,3,2,2,2,2,Research & Development,2073,16,1,4
1224,0,36,1,4,Life Sciences,1,Male,80,4,Married,3,3,9,3,3,3,2,0,2,Research & Development,5562,13,0,4
1225,0,35,3,3,Life Sciences,2,Male,46,4,Married,1,3,10,3,2,10,9,6,8,Research & Development,3407,17,1,4
1226,0,34,3,4,Technical Degree,4,Male,92,2,Married,1,3,8,3,2,8,2,7,7,Research & Development,5063,14,0,2
1227,0,40,1,2,Life Sciences,4,Female,84,3,Married,1,3,5,2,3,5,4,1,2,Sales,4639,15,0,3
1228,0,43,2,3,Technical Degree,4,Male,87,4,Divorced,5,3,8,0,3,6,4,0,2,Research & Development,4876,12,1,3
1229,0,35,4,2,Life Sciences,3,Male,63,2,Married,1,3,1,5,2,1,0,0,1,Research & Development,2690,18,2,4
1230,1,28,2,3,Medical,3,Male,51,3,Married,1,3,1,3,3,1,1,0,0,Research & Development,2408,17,1,3
1231,0,22,3,2,Other,2,Female,85,2,Married,1,3,4,2,2,4,2,1,3,Research & Development,2814,14,1,2
1232,0,50,3,5,Medical,2,Male,41,3,Married,2,3,32,3,3,30,8,12,13,Research & Development,11245,15,0,3
1233,0,32,4,4,Other,2,Female,35,4,Married,3,3,6,3,3,3,2,0,2,Research & Development,3312,17,1,4
1234,0,44,4,3,Medical,2,Female,31,3,Divorced,0,3,23,4,2,22,7,1,10,Research & Development,19049,14,1,4
1235,0,30,2,3,Medical,2,Male,48,2,Married,1,3,6,3,2,6,4,1,1,Research & Development,2141,12,2,2
1236,0,45,1,3,Marketing,1,Male,52,2,Married,1,3,10,2,3,10,7,4,5,Sales,4385,15,0,1
1237,0,36,3,4,Life Sciences,3,Female,76,3,Married,9,3,7,2,3,3,2,1,1,Research & Development,4663,12,1,2
1238,0,34,4,4,Life Sciences,3,Male,42,4,Divorced,1,3,9,3,3,9,7,7,2,Research & Development,4724,13,1,1
1239,0,49,1,4,Life Sciences,3,Female,84,3,Married,1,3,10,3,2,9,6,1,4,Research & Development,3211,14,1,4
1240,0,39,1,5,Medical,2,Male,76,3,Married,2,3,10,3,3,7,7,7,7,Research & Development,5377,13,0,4
1241,0,27,1,3,Other,4,Male,67,2,Divorced,1,3,7,3,3,7,7,0,7,Research & Development,4066,11,0,1
1242,0,35,1,5,Life Sciences,2,Male,48,4,Married,1,3,16,2,3,16,15,1,10,Research & Development,5208,11,1,4
1243,0,28,1,3,Medical,2,Female,39,1,Divorced,0,4,6,5,2,5,3,0,0,Research & Development,4877,21,0,2
1244,0,47,3,4,Life Sciences,4,Female,98,3,Married,3,3,27,2,3,5,2,1,0,Human Resources,19658,11,0,3
1245,0,39,3,2,Medical,3,Male,76,2,Divorced,0,3,11,3,3,10,8,0,7,Research & Development,3069,15,2,4
1246,0,40,3,3,Life Sciences,1,Female,80,2,Married,1,3,18,2,3,18,15,14,12,Research & Development,10435,13,2,4
1247,0,35,3,4,Life Sciences,3,Female,52,3,Married,1,3,15,5,3,14,11,2,9,Research & Development,4148,12,0,4
1248,0,37,3,3,Life Sciences,3,Male,85,3,Married,3,3,9,2,2,4,3,0,2,Research & Development,5768,17,1,1
1249,0,45,4,2,Other,4,Female,59,2,Divorced,1,3,10,3,3,10,7,3,9,Research & Development,5770,19,1,1
1250,0,38,3,2,Medical,4,Female,54,2,Married,3,3,10,6,4,5,4,0,2,Research & Development,7756,19,1,4
1251,1,35,1,3,Medical,4,Male,55,2,Married,9,3,15,3,3,13,12,6,0,Sales,10306,17,3,3
1252,0,37,2,3,Medical,2,Female,71,3,Married,1,3,8,2,1,8,4,7,7,Research & Development,3936,11,1,1
1253,0,44,4,5,Human Resources,1,Male,37,3,Married,4,3,14,3,3,10,7,0,2,Human Resources,5743,11,1,3
1254,0,48,4,5,Medical,3,Male,89,2,Married,2,4,23,3,3,2,2,2,2,Research & Development,15202,25,1,2
1255,1,35,4,2,Medical,1,Male,59,1,Divorced,6,3,7,2,2,2,2,2,2,Sales,5440,14,0,4
1256,0,27,3,3,Medical,2,Female,86,4,Married,7,3,5,0,3,3,2,0,2,Research & Development,3517,17,0,1
1257,0,36,1,4,Life Sciences,2,Female,42,3,Married,4,3,9,6,3,3,2,0,2,Research & Development,8008,12,0,3
1258,0,25,3,1,Life Sciences,4,Male,77,4,Divorced,1,3,7,6,3,7,7,0,7,Research & Development,5206,17,0,3
1259,0,39,2,3,Medical,4,Male,66,3,Married,4,4,7,3,3,5,4,1,0,Research & Development,5295,21,2,3
1260,0,49,2,4,Other,1,Female,72,3,Married,3,3,27,2,3,4,2,1,2,Research & Development,16413,16,0,2
1261,0,50,1,5,Life Sciences,4,Female,50,2,Divorced,5,3,19,3,3,14,11,1,11,Research & Development,13269,15,1,3
1262,0,34,2,3,Life Sciences,4,Female,66,3,Divorced,1,3,11,2,3,11,8,7,9,Research & Development,5433,12,1,3
1263,0,49,3,1,Life Sciences,3,Female,41,2,Married,2,3,30,3,3,15,11,2,12,Research & Development,13966,19,1,2
1264,0,36,3,4,Medical,4,Female,33,2,Married,0,3,4,6,3,3,2,1,2,Research & Development,4374,15,2,3
1265,0,36,1,2,Life Sciences,4,Male,79,4,Divorced,6,4,13,3,3,5,4,0,4,Research & Development,6842,20,0,1
1266,0,54,3,5,Medical,2,Female,91,3,Married,3,4,36,6,3,10,8,4,7,Research & Development,17426,25,0,3
1267,0,43,3,2,Life Sciences,3,Male,65,2,Married,1,4,14,3,3,14,10,6,11,Research & Development,17603,24,0,1
1268,0,38,4,3,Life Sciences,4,Male,90,3,Married,7,3,19,4,4,13,11,2,9,Research & Development,4735,15,1,4
1269,0,29,2,3,Medical,1,Male,43,2,Divorced,1,3,10,3,2,10,0,0,9,Sales,4187,13,1,2
1270,0,33,4,4,Medical,4,Male,93,3,Divorced,1,3,6,5,3,6,2,0,4,Sales,5505,14,1,3
1271,0,32,2,3,Medical,4,Male,45,3,Divorced,0,3,10,4,2,9,5,1,6,Research & Development,5470,13,0,3
1272,0,31,4,4,Life Sciences,1,Female,67,3,Married,1,3,10,2,3,10,0,0,2,Sales,5476,11,1,1
1273,0,49,1,3,Medical,4,Female,74,3,Divorced,4,3,17,2,2,2,2,2,2,Research & Development,2587,16,1,2
1274,0,47,2,4,Life Sciences,2,Female,47,4,Divorced,6,3,29,2,3,3,2,1,2,Sales,15972,14,0,3
1275,0,33,4,3,Life Sciences,3,Female,36,3,Divorced,1,4,7,2,3,6,5,1,2,Sales,5368,25,1,3
1276,0,36,3,4,Life Sciences,1,Male,80,3,Married,6,3,10,2,2,3,2,0,2,Research & Development,5347,14,2,2
1277,0,44,4,3,Life Sciences,3,Female,44,3,Divorced,4,3,8,2,3,2,2,2,2,Human Resources,3195,18,2,1
1278,0,38,3,2,Medical,4,Female,87,3,Married,7,3,7,5,2,0,0,0,0,Research & Development,3306,19,2,4
1279,0,53,4,4,Medical,2,Male,48,4,Married,3,3,11,2,3,4,3,1,2,Research & Development,7005,15,1,3
1280,1,48,3,2,Medical,4,Female,95,3,Married,2,3,19,3,3,9,7,7,7,Sales,2655,11,0,3
1281,0,55,2,3,Technical Degree,1,Male,94,2,Divorced,5,3,8,1,3,4,2,1,2,Research & Development,3537,12,1,4
1282,0,34,4,2,Medical,2,Male,57,2,Married,1,3,15,3,4,15,10,4,13,Research & Development,3986,14,0,3
1283,0,60,4,4,Medical,3,Male,92,1,Divorced,3,4,19,2,4,1,0,0,0,Research & Development,10883,20,1,3
1284,0,33,2,3,Medical,2,Male,79,4,Married,1,3,14,6,3,14,11,2,13,Research & Development,2028,18,1,4
1285,0,37,4,4,Medical,3,Male,31,1,Divorced,1,3,6,2,2,6,3,1,3,Sales,9525,14,1,3
1286,0,34,4,3,Life Sciences,2,Female,35,2,Married,1,3,10,3,3,10,9,8,7,Research & Development,2929,12,0,2
1287,1,23,4,3,Life Sciences,3,Male,99,3,Divorced,1,4,3,2,3,3,2,0,2,Sales,2275,21,1,2
1288,0,44,4,3,Life Sciences,3,Female,96,4,Married,1,3,9,2,3,8,7,6,7,Research & Development,7879,19,0,2
1289,0,43,4,3,Medical,4,Male,73,3,Married,1,3,10,3,3,10,9,8,8,Sales,7847,17,3,1
1290,0,24,3,3,Medical,3,Male,62,4,Married,1,3,5,1,3,5,3,0,4,Research & Development,4401,16,0,4
1291,0,29,3,4,Medical,4,Female,43,3,Married,9,3,9,2,3,5,3,1,2,Research & Development,2974,17,2,3
1292,0,45,3,1,Life Sciences,3,Male,74,2,Married,3,4,25,3,2,23,15,14,4,Research & Development,10748,23,1,4
1293,1,24,3,1,Human Resources,4,Male,58,1,Married,1,3,1,2,3,1,0,0,0,Human Resources,1555,11,0,3
1294,1,47,3,3,Life Sciences,3,Male,82,1,Married,7,3,25,3,1,23,5,14,10,Sales,12936,11,0,3
1295,0,26,3,4,Medical,4,Male,62,1,Married,1,3,3,3,4,3,2,0,2,Research & Development,2305,15,1,3
1296,0,32,3,3,Life Sciences,1,Male,56,3,Married,6,3,10,3,2,5,2,1,3,Research & Development,3433,13,0,1
1297,0,31,3,4,Life Sciences,2,Male,69,3,Married,1,3,6,2,4,5,2,0,3,Research & Development,3477,14,1,4
1298,0,41,2,3,Human Resources,3,Male,60,1,Married,6,3,10,4,3,3,2,1,2,Human Resources,6430,19,0,2
1299,0,40,1,2,Life Sciences,2,Female,92,3,Married,2,3,18,3,3,1,0,0,0,Research & Development,6516,16,2,2
1300,0,24,1,1,Medical,2,Male,91,3,Divorced,1,3,6,2,4,6,2,1,2,Research & Development,3907,13,1,2
1301,0,35,3,4,Life Sciences,4,Male,49,3,Married,2,3,17,3,3,7,7,0,7,Research & Development,6883,16,0,2
1302,0,30,4,1,Life Sciences,2,Male,33,3,Married,1,3,10,2,2,10,0,0,8,Research & Development,2862,12,2,2
1303,0,47,2,4,Marketing,3,Male,87,3,Married,7,3,4,3,1,1,0,0,0,Sales,4978,11,0,4
1304,0,46,4,3,Life Sciences,3,Male,74,3,Divorced,4,3,13,5,2,10,6,0,3,Sales,10368,12,1,2
1305,1,36,1,5,Marketing,2,Male,96,2,Divorced,5,3,16,3,3,2,2,2,2,Sales,6134,13,1,2
1306,0,39,4,3,Life Sciences,4,Male,77,3,Married,1,3,9,2,3,9,8,5,8,Research & Development,6472,15,1,4
1307,0,32,3,3,Life Sciences,4,Male,80,1,Married,3,3,10,2,1,4,3,0,2,Sales,9610,13,2,3
1308,0,45,3,3,Life Sciences,3,Female,56,1,Married,4,4,9,2,4,5,0,0,3,Human Resources,9756,21,1,3
1309,0,24,4,3,Medical,1,Male,59,3,Married,0,3,3,2,3,2,2,2,1,Human Resources,2145,14,1,4
1310,1,30,4,3,Human Resources,3,Female,66,2,Divorced,6,3,6,0,2,4,2,1,2,Human Resources,2180,11,0,3
1311,0,31,3,3,Technical Degree,1,Male,51,3,Married,1,3,6,3,3,5,2,0,2,Sales,8346,19,0,3
1312,0,30,1,2,Marketing,3,Male,94,2,Divorced,2,3,12,2,3,7,7,1,7,Sales,7140,11,3,1
1313,0,34,4,4,Medical,4,Male,97,4,Married,0,3,6,3,3,5,0,1,2,Research & Development,2932,14,0,1
1314,0,38,2,2,Medical,3,Female,75,2,Married,4,3,9,4,2,6,1,0,5,Research & Development,2468,14,0,2
1315,1,31,3,4,Marketing,1,Male,70,3,Married,2,3,10,2,3,1,0,0,0,Sales,8161,13,2,1
1316,0,29,1,3,Technical Degree,4,Female,91,2,Divorced,1,3,1,2,3,1,0,0,0,Research & Development,2109,13,0,3
1317,0,30,3,3,Life Sciences,3,Male,58,4,Married,3,3,10,3,3,7,0,1,7,Research & Development,5294,16,3,3
1318,0,38,4,3,Medical,2,Male,60,1,Married,3,3,15,2,3,1,0,1,0,Research & Development,5811,16,2,3
1319,1,43,3,3,Technical Degree,3,Male,38,2,Married,9,3,6,4,3,1,0,0,0,Research & Development,2437,16,1,4
1320,0,42,2,3,Medical,2,Male,57,3,Divorced,8,4,7,6,2,5,3,0,4,Research & Development,2766,22,0,2
1321,0,55,1,3,Medical,3,Male,60,2,Married,8,3,34,2,3,1,0,0,0,Research & Development,19038,12,1,2
1322,0,33,2,3,Technical Degree,4,Male,90,3,Divorced,5,3,11,2,2,9,8,1,7,Research & Development,3055,15,2,4
1323,0,41,1,4,Life Sciences,3,Male,94,3,Divorced,1,4,5,2,3,5,3,0,4,Research & Development,2289,20,1,2
1324,0,34,3,3,Life Sciences,4,Male,87,3,Divorced,1,3,15,3,3,15,14,0,7,Sales,4001,14,1,3
1325,0,53,3,4,Medical,1,Female,60,2,Married,4,4,27,2,2,3,2,0,2,Research & Development,12965,20,1,4
1326,0,38,3,2,Other,4,Female,40,2,Married,1,3,5,3,3,5,4,0,4,Research & Development,3702,11,2,2
1327,1,22,1,1,Medical,3,Female,79,3,Married,1,3,1,6,3,1,0,0,0,Research & Development,2398,17,3,3
1328,0,31,4,4,Marketing,1,Female,91,2,Married,1,3,13,3,3,12,7,5,7,Sales,5468,14,1,1
1329,0,51,3,3,Technical Degree,1,Female,53,3,Married,2,3,15,2,3,2,2,2,2,Research & Development,13116,11,1,4
1330,0,37,2,2,Marketing,2,Male,46,2,Married,1,3,5,2,3,5,2,0,3,Sales,4189,14,1,1
1331,0,46,4,4,Medical,3,Male,46,3,Divorced,7,3,24,3,3,2,1,2,2,Research & Development,19328,17,0,3
1332,0,36,1,3,Life Sciences,4,Male,90,3,Married,7,3,15,1,3,12,8,5,7,Research & Development,8321,13,1,4
1333,1,44,2,2,Medical,3,Male,99,3,Divorced,1,3,6,2,2,5,3,2,3,Research & Development,2342,12,0,3
1334,0,37,2,2,Other,3,Male,89,3,Divorced,2,3,19,4,2,10,0,4,7,Human Resources,4071,13,1,3
1335,0,33,1,4,Life Sciences,4,Male,90,4,Married,6,3,14,1,3,10,8,7,6,Research & Development,3143,19,2,2
1336,0,28,4,3,Life Sciences,3,Male,82,3,Married,1,3,5,6,4,5,3,0,3,Research & Development,2044,11,0,3
1337,0,40,1,2,Life Sciences,3,Female,99,3,Married,4,3,7,5,2,4,3,0,2,Research & Development,3377,17,2,4
1338,0,42,1,3,Medical,2,Male,95,4,Married,5,3,10,2,2,0,0,0,0,Research & Development,5538,18,0,3
1339,0,35,4,2,Medical,2,Male,90,3,Divorced,2,3,15,6,3,7,7,1,7,Research & Development,5762,14,0,3
1340,0,38,2,3,Human Resources,1,Male,100,3,Divorced,5,3,13,3,3,11,10,3,8,Human Resources,2592,13,2,4
1341,1,34,1,4,Life Sciences,4,Male,93,3,Married,4,3,11,3,2,7,1,0,7,Research & Development,5346,17,3,3
1342,0,39,4,3,Life Sciences,3,Male,83,3,Divorced,2,3,7,6,3,2,1,2,2,Sales,4127,18,1,4
1343,0,41,3,1,Marketing,3,Female,81,3,Divorced,0,3,23,3,4,22,14,13,5,Sales,10447,13,2,4
1344,1,26,2,2,Medical,4,Female,69,3,Married,0,3,6,3,3,5,1,1,4,Human Resources,2148,11,0,3
1345,1,46,2,2,Medical,4,Female,66,3,Married,4,4,13,2,4,9,7,3,7,Research & Development,8926,22,1,4
1346,0,40,4,3,Life Sciences,3,Female,52,3,Divorced,4,3,12,3,3,5,3,0,3,Research & Development,6513,17,0,4
1347,0,34,3,2,Technical Degree,2,Male,92,4,Married,1,4,10,5,3,10,8,4,8,Sales,6799,21,0,3
1348,0,58,2,3,Medical,2,Male,52,3,Divorced,4,4,37,0,2,16,9,14,14,Sales,16291,22,1,4
1349,0,35,3,4,Medical,2,Male,91,1,Married,0,3,6,2,4,5,4,0,3,Research & Development,2705,16,0,2
1350,0,47,2,3,Life Sciences,3,Female,92,2,Divorced,8,3,28,4,3,22,11,14,10,Research & Development,10333,12,2,3
1351,0,40,1,3,Life Sciences,2,Female,47,3,Divorced,2,3,15,3,3,7,4,7,7,Research & Development,4448,12,0,2
1352,0,54,4,4,Medical,4,Female,68,3,Married,4,3,14,2,2,7,1,1,7,Research & Development,6854,15,0,2
1353,0,31,1,4,Marketing,1,Female,68,3,Married,2,3,9,3,3,3,2,2,2,Sales,9637,14,0,4
1354,0,28,1,3,Medical,3,Female,67,3,Married,1,4,3,3,3,3,2,1,2,Research & Development,3591,25,1,3
1355,0,38,4,4,Marketing,2,Female,77,1,Married,2,4,20,4,2,4,2,0,3,Sales,5405,20,0,1
1356,0,58,3,4,Life Sciences,1,Male,87,3,Married,2,3,23,3,3,2,2,2,2,Research & Development,15787,14,1,2
1357,1,31,1,5,Human Resources,4,Male,89,4,Married,0,3,2,4,3,1,0,0,0,Human Resources,2956,17,1,3
1358,1,29,1,3,Human Resources,1,Male,56,2,Divorced,4,3,4,3,3,2,2,2,0,Human Resources,2335,15,2,4
